,state_name,Total Population_state,Hispanic or Latino_state,Not Hispanic or Latino:,Population of one race:_state,Population of two or more races:_state,FRACTotal,White Alone and in Combination_state,Black Alone and in Combination_state,Asian Alone and in Combination_state,Other Alone and in Combination_state,Native Alone and in Combination_state,NHPI Alone and in Combination_state,Calc Total (Not Latino),Asian/NHPI Alone and in Combination_state,state,Location,Total Population_area,Hispanic or Latino_area,Population of one race:_area,Population of two or more races:_area,White Alone and in Combination_area,Black Alone and in Combination_area,Asian Alone and in Combination_area,Other Alone and in Combination_area,Native Alone and in Combination_area,NHPI Alone and in Combination_area,city,Asian/NHPI Alone and in Combination_area
81,California,39538223.0,15579652.0,23958571.0,22330849.0,1627722.0,1627722.0,14410773.533,2309607.45,6342213.817,365915.467,330757.95,199302.783,23958571.0,6541516.6,CA,"Riverside-San Bernardino-Ontario, CA Metro Area",4599839.0,2373208.0,2073319.0,153312.0,1418054.433,344398.85,367692.733,37481.667,40082.4,18920.917,Riverside-San Bernardino-Ontario,386613.65
82,California,39538223.0,15579652.0,23958571.0,22330849.0,1627722.0,1627722.0,14410773.533,2309607.45,6342213.817,365915.467,330757.95,199302.783,23958571.0,6541516.6,CA,"Sacramento-Roseville-Folsom, CA Metro Area",2397382.0,533221.0,1712767.0,151394.0,1221240.85,178427.017,380477.617,27180.083,30159.033,26676.4,Sacramento-Roseville-Folsom,407154.01700000005
83,California,39538223.0,15579652.0,23958571.0,22330849.0,1627722.0,1627722.0,14410773.533,2309607.45,6342213.817,365915.467,330757.95,199302.783,23958571.0,6541516.6,CA,"Salinas, CA Metro Area",439035.0,265321.0,159594.0,14120.0,126011.633,10455.967,28475.517,3303.483,2844.85,2622.55,Salinas,31098.067
84,California,39538223.0,15579652.0,23958571.0,22330849.0,1627722.0,1627722.0,14410773.533,2309607.45,6342213.817,365915.467,330757.95,199302.783,23958571.0,6541516.6,CA,"San Diego-Chula Vista-Carlsbad, CA Metro Area",3298634.0,1119629.0,2011765.0,167240.0,1495065.7,163538.867,441590.85,31786.25,27014.183,20009.15,San Diego-Chula Vista-Carlsbad,461600.0
85,California,39538223.0,15579652.0,23958571.0,22330849.0,1627722.0,1627722.0,14410773.533,2309607.45,6342213.817,365915.467,330757.95,199302.783,23958571.0,6541516.6,CA,"San Francisco-Oakland-Berkeley, CA Metro Area",4749008.0,1086206.0,3408982.0,253820.0,1825225.217,351264.05,1363246.0,54396.817,27140.9,41529.017,San Francisco-Oakland-Berkeley,1404775.017
86,California,39538223.0,15579652.0,23958571.0,22330849.0,1627722.0,1627722.0,14410773.533,2309607.45,6342213.817,365915.467,330757.95,199302.783,23958571.0,6541516.6,CA,"San Jose-Sunnyvale-Santa Clara, CA Metro Area",2000468.0,526598.0,1393768.0,80102.0,610778.15,48447.85,780339.45,16639.333,8577.817,9087.4,San Jose-Sunnyvale-Santa Clara,789426.85
87,California,39538223.0,15579652.0,23958571.0,22330849.0,1627722.0,1627722.0,14410773.533,2309607.45,6342213.817,365915.467,330757.95,199302.783,23958571.0,6541516.6,CA,"San Luis Obispo-Paso Robles, CA Metro Area",282424.0,67921.0,200889.0,13614.0,189865.567,5182.233,12286.317,3175.483,3260.317,733.083,San Luis Obispo-Paso Robles,13019.4
88,California,39538223.0,15579652.0,23958571.0,22330849.0,1627722.0,1627722.0,14410773.533,2309607.45,6342213.817,365915.467,330757.95,199302.783,23958571.0,6541516.6,CA,"Santa Cruz-Watsonville, CA Metro Area",270861.0,94299.0,163252.0,13310.0,151754.683,3801.433,14640.017,3218.267,2472.75,674.85,Santa Cruz-Watsonville,15314.867
89,California,39538223.0,15579652.0,23958571.0,22330849.0,1627722.0,1627722.0,14410773.533,2309607.45,6342213.817,365915.467,330757.95,199302.783,23958571.0,6541516.6,CA,"Santa Maria-Santa Barbara, CA Metro Area",448229.0,210584.0,221242.0,16403.0,192267.15,7895.233,28666.167,4115.567,3649.483,1051.4,Santa Maria-Santa Barbara,29717.567000000003
90,California,39538223.0,15579652.0,23958571.0,22330849.0,1627722.0,1627722.0,14410773.533,2309607.45,6342213.817,365915.467,330757.95,199302.783,23958571.0,6541516.6,CA,"Santa Rosa-Petaluma, CA Metro Area",488863.0,141438.0,322826.0,24599.0,297203.15,9093.483,26262.317,5677.417,6673.15,2515.483,Santa Rosa-Petaluma,28777.8
91,California,39538223.0,15579652.0,23958571.0,22330849.0,1627722.0,1627722.0,14410773.533,2309607.45,6342213.817,365915.467,330757.95,199302.783,23958571.0,6541516.6,CA,"Sonora, CA Micro Area",55620.0,7124.0,45220.0,3276.0,43792.95,1133.867,1052.617,735.583,1560.2,220.783,Sonora,1273.3999999999999
92,California,39538223.0,15579652.0,23958571.0,22330849.0,1627722.0,1627722.0,14410773.533,2309607.45,6342213.817,365915.467,330757.95,199302.783,23958571.0,6541516.6,CA,"Stockton, CA Metro Area",779233.0,325725.0,419416.0,34092.0,229185.5,61581.75,141906.083,6605.733,7555.833,6673.1,Stockton,148579.18300000002
93,California,39538223.0,15579652.0,23958571.0,22330849.0,1627722.0,1627722.0,14410773.533,2309607.45,6342213.817,365915.467,330757.95,199302.783,23958571.0,6541516.6,CA,"Susanville, CA Micro Area",32730.0,7531.0,23614.0,1585.0,20217.2,2333.2,655.95,280.95,1322.533,389.167,Susanville,1045.117
94,California,39538223.0,15579652.0,23958571.0,22330849.0,1627722.0,1627722.0,14410773.533,2309607.45,6342213.817,365915.467,330757.95,199302.783,23958571.0,6541516.6,CA,"Truckee-Grass Valley, CA Micro Area",102241.0,10416.0,86028.0,5797.0,85590.6,674.35,2002.683,1373.85,1919.333,264.183,Truckee-Grass Valley,2266.866
95,California,39538223.0,15579652.0,23958571.0,22330849.0,1627722.0,1627722.0,14410773.533,2309607.45,6342213.817,365915.467,330757.95,199302.783,23958571.0,6541516.6,CA,"Ukiah, CA Micro Area",91601.0,23933.0,62772.0,4896.0,58497.433,911.6,2142.433,1171.017,4736.483,209.033,Ukiah,2351.466
96,California,39538223.0,15579652.0,23958571.0,22330849.0,1627722.0,1627722.0,14410773.533,2309607.45,6342213.817,365915.467,330757.95,199302.783,23958571.0,6541516.6,CA,"Vallejo, CA Metro Area",453491.0,128155.0,294516.0,30820.0,167102.133,65124.633,77859.05,4880.15,4746.817,5623.217,Vallejo,83482.267
97,California,39538223.0,15579652.0,23958571.0,22330849.0,1627722.0,1627722.0,14410773.533,2309607.45,6342213.817,365915.467,330757.95,199302.783,23958571.0,6541516.6,CA,"Visalia, CA Metro Area",473117.0,309895.0,152452.0,10770.0,129953.35,6189.483,17378.4,3188.267,5712.35,800.15,Visalia,18178.550000000003
98,California,39538223.0,15579652.0,23958571.0,22330849.0,1627722.0,1627722.0,14410773.533,2309607.45,6342213.817,365915.467,330757.95,199302.783,23958571.0,6541516.6,CA,"Yuba City, CA Metro Area",181208.0,55088.0,114935.0,11185.0,88173.683,5683.183,25033.083,1984.033,4295.5,950.517,Yuba City,25983.6
99,Colorado,5773714.0,1263390.0,4510324.0,4249526.0,260798.0,260798.0,3881388.867,250522.833,230567.05,59005.417,74891.933,13947.9,4510324.0,244514.95,CO,"Boulder, CO Metro Area",330758.0,48168.0,267816.0,14774.0,252303.833,4219.417,18899.5,3860.833,2886.583,419.833,Boulder,19319.333
100,Colorado,5773714.0,1263390.0,4510324.0,4249526.0,260798.0,260798.0,3881388.867,250522.833,230567.05,59005.417,74891.933,13947.9,4510324.0,244514.95,CO,"Breckenridge, CO Micro Area",31055.0,5335.0,24658.0,1062.0,24280.267,305.767,550.183,317.683,219.183,46.917,Breckenridge,597.1
101,Colorado,5773714.0,1263390.0,4510324.0,4249526.0,260798.0,260798.0,3881388.867,250522.833,230567.05,59005.417,74891.933,13947.9,4510324.0,244514.95,CO,"Cañon City, CO Micro Area",48939.0,6049.0,40809.0,2081.0,38729.317,1910.15,402.483,604.833,1185.9,57.317,Cañon City,459.8
102,Colorado,5773714.0,1263390.0,4510324.0,4249526.0,260798.0,260798.0,3881388.867,250522.833,230567.05,59005.417,74891.933,13947.9,4510324.0,244514.95,CO,"Colorado Springs, CO Metro Area",755105.0,131700.0,575669.0,47736.0,523023.033,47895.283,28667.283,8688.983,11059.133,4071.283,Colorado Springs,32738.566
103,Colorado,5773714.0,1263390.0,4510324.0,4249526.0,260798.0,260798.0,3881388.867,250522.833,230567.05,59005.417,74891.933,13947.9,4510324.0,244514.95,CO,"Craig, CO Micro Area",13292.0,2124.0,10602.0,566.0,10583.317,120.317,80.733,135.583,242.233,5.817,Craig,86.55000000000001
104,Colorado,5773714.0,1263390.0,4510324.0,4249526.0,260798.0,260798.0,3881388.867,250522.833,230567.05,59005.417,74891.933,13947.9,4510324.0,244514.95,CO,"Denver-Aurora-Lakewood, CO Metro Area",2963821.0,691711.0,2139831.0,132279.0,1874775.517,174461.35,154594.533,29054.133,32228.233,6996.233,Denver-Aurora-Lakewood,161590.766
105,Colorado,5773714.0,1263390.0,4510324.0,4249526.0,260798.0,260798.0,3881388.867,250522.833,230567.05,59005.417,74891.933,13947.9,4510324.0,244514.95,CO,"Durango, CO Micro Area",55638.0,7008.0,46174.0,2456.0,43568.0,312.05,549.417,708.767,3435.083,56.683,Durango,606.1
106,Colorado,5773714.0,1263390.0,4510324.0,4249526.0,260798.0,260798.0,3881388.867,250522.833,230567.05,59005.417,74891.933,13947.9,4510324.0,244514.95,CO,"Edwards, CO Micro Area",55731.0,16858.0,37542.0,1331.0,36839.1,371.1,884.867,402.233,321.267,54.433,Edwards,939.3
107,Colorado,5773714.0,1263390.0,4510324.0,4249526.0,260798.0,260798.0,3881388.867,250522.833,230567.05,59005.417,74891.933,13947.9,4510324.0,244514.95,CO,"Fort Collins, CO Metro Area",359066.0,44662.0,297973.0,16431.0,290452.017,4751.433,10395.767,3948.567,4308.267,547.95,Fort Collins,10943.717
108,Colorado,5773714.0,1263390.0,4510324.0,4249526.0,260798.0,260798.0,3881388.867,250522.833,230567.05,59005.417,74891.933,13947.9,4510324.0,244514.95,CO,"Fort Morgan, CO Micro Area",29111.0,10566.0,17832.0,713.0,16889.667,987.75,197.667,159.5,298.083,12.333,Fort Morgan,210.0
109,Colorado,5773714.0,1263390.0,4510324.0,4249526.0,260798.0,260798.0,3881388.867,250522.833,230567.05,59005.417,74891.933,13947.9,4510324.0,244514.95,CO,"Glenwood Springs, CO Micro Area",79043.0,21456.0,54885.0,2702.0,54370.783,533.617,916.617,810.5,875.533,79.95,Glenwood Springs,996.567
110,Colorado,5773714.0,1263390.0,4510324.0,4249526.0,260798.0,260798.0,3881388.867,250522.833,230567.05,59005.417,74891.933,13947.9,4510324.0,244514.95,CO,"Grand Junction, CO Metro Area",155703.0,23278.0,125392.0,7033.0,124147.95,1425.283,2160.367,1899.583,2473.533,318.283,Grand Junction,2478.65
111,Colorado,5773714.0,1263390.0,4510324.0,4249526.0,260798.0,260798.0,3881388.867,250522.833,230567.05,59005.417,74891.933,13947.9,4510324.0,244514.95,CO,"Greeley, CO Metro Area",328981.0,98462.0,218652.0,11867.0,211544.4,5040.4,6985.817,2823.0,3584.4,540.983,Greeley,7526.8
112,Colorado,5773714.0,1263390.0,4510324.0,4249526.0,260798.0,260798.0,3881388.867,250522.833,230567.05,59005.417,74891.933,13947.9,4510324.0,244514.95,CO,"Montrose, CO Micro Area",47553.0,9319.0,36484.0,1750.0,36277.917,259.75,466.25,460.25,712.75,57.083,Montrose,523.333
113,Colorado,5773714.0,1263390.0,4510324.0,4249526.0,260798.0,260798.0,3881388.867,250522.833,230567.05,59005.417,74891.933,13947.9,4510324.0,244514.95,CO,"Pueblo, CO Metro Area",168162.0,69921.0,92412.0,5829.0,88266.867,3622.7,1955.367,1675.283,2485.867,234.917,Pueblo,2190.284
114,Colorado,5773714.0,1263390.0,4510324.0,4249526.0,260798.0,260798.0,3881388.867,250522.833,230567.05,59005.417,74891.933,13947.9,4510324.0,244514.95,CO,"Steamboat Springs, CO Micro Area",24829.0,2200.0,21758.0,871.0,21665.833,191.417,257.667,252.0,207.25,54.833,Steamboat Springs,312.5
115,Colorado,5773714.0,1263390.0,4510324.0,4249526.0,260798.0,260798.0,3881388.867,250522.833,230567.05,59005.417,74891.933,13947.9,4510324.0,244514.95,CO,"Sterling, CO Micro Area",21528.0,3511.0,17439.0,578.0,16609.167,796.833,165.083,128.833,294.083,23.0,Sterling,188.083
116,Connecticut,3605944.0,623293.0,2982651.0,2845082.0,137569.0,137569.0,2339500.417,384370.7,184688.25,50280.633,21620.133,2190.867,2982651.0,186879.117,CT,"Bridgeport-Stamford-Norwalk, CT Metro Area",957419.0,205351.0,715131.0,36937.0,568384.217,105146.217,55223.3,19833.283,3056.767,424.217,Bridgeport-Stamford-Norwalk,55647.517
117,Connecticut,3605944.0,623293.0,2982651.0,2845082.0,137569.0,137569.0,2339500.417,384370.7,184688.25,50280.633,21620.133,2190.867,2982651.0,186879.117,CT,"Hartford-East Hartford-Middletown, CT Metro Area",1213531.0,187902.0,981855.0,43774.0,794282.083,139300.867,71229.117,13402.883,6773.083,640.967,Hartford-East Hartford-Middletown,71870.084
118,Connecticut,3605944.0,623293.0,2982651.0,2845082.0,137569.0,137569.0,2339500.417,384370.7,184688.25,50280.633,21620.133,2190.867,2982651.0,186879.117,CT,"New Haven-Milford, CT Metro Area",864835.0,170081.0,664569.0,30185.0,522479.75,116581.083,39911.8,10496.45,4801.583,483.333,New Haven-Milford,40395.133
119,Connecticut,3605944.0,623293.0,2982651.0,2845082.0,137569.0,137569.0,2339500.417,384370.7,184688.25,50280.633,21620.133,2190.867,2982651.0,186879.117,CT,"Norwich-New London, CT Metro Area",268555.0,30920.0,223556.0,14079.0,200954.15,16954.65,12007.733,3055.017,4192.15,471.3,Norwich-New London,12479.033
120,Connecticut,3605944.0,623293.0,2982651.0,2845082.0,137569.0,137569.0,2339500.417,384370.7,184688.25,50280.633,21620.133,2190.867,2982651.0,186879.117,CT,"Torrington, CT Micro Area",185186.0,14580.0,163254.0,7352.0,159081.383,3766.05,4002.133,2238.167,1410.55,107.717,Torrington,4109.849999999999
121,Delaware,989948.0,104290.0,885658.0,842635.0,43023.0,43023.0,598178.117,222930.7,45992.033,8873.433,8991.133,692.583,885657.999,46684.616,DE,"Dover, DE Metro Area",181851.0,13981.0,156943.0,10927.0,109427.25,48439.583,5204.167,1977.8,2601.55,219.65,Dover,5423.817
122,Florida,21538187.0,5697240.0,15840947.0,15048804.0,792143.0,792143.0,11446733.65,3259181.067,709102.667,258412.417,145883.783,21633.417,15840947.001,730736.084,FL,"Arcadia, FL Micro Area",33976.0,10011.0,23184.0,781.0,18991.667,4335.7,217.533,182.2,219.2,18.7,Arcadia,236.23299999999998
123,Florida,21538187.0,5697240.0,15840947.0,15048804.0,792143.0,792143.0,11446733.65,3259181.067,709102.667,258412.417,145883.783,21633.417,15840947.001,730736.084,FL,"Cape Coral-Fort Myers, FL Metro Area",760822.0,173161.0,564669.0,22992.0,500996.017,59319.183,14636.15,7892.267,4364.35,453.033,Cape Coral-Fort Myers,15089.182999999999
124,Florida,21538187.0,5697240.0,15840947.0,15048804.0,792143.0,792143.0,11446733.65,3259181.067,709102.667,258412.417,145883.783,21633.417,15840947.001,730736.084,FL,"Clewiston, FL Micro Area",39619.0,22112.0,16902.0,605.0,12362.667,4300.75,381.417,213.333,230.0,18.833,Clewiston,400.25
125,Florida,21538187.0,5697240.0,15840947.0,15048804.0,792143.0,792143.0,11446733.65,3259181.067,709102.667,258412.417,145883.783,21633.417,15840947.001,730736.084,FL,"Crestview-Fort Walton Beach-Destin, FL Metro Area",286973.0,28765.0,239803.0,18405.0,215269.767,24693.683,9985.65,3043.267,4407.267,808.367,Crestview-Fort Walton Beach-Destin,10794.017
126,Florida,21538187.0,5697240.0,15840947.0,15048804.0,792143.0,792143.0,11446733.65,3259181.067,709102.667,258412.417,145883.783,21633.417,15840947.001,730736.084,FL,"Deltona-Daytona Beach-Ormond Beach, FL Metro Area",668921.0,94951.0,547895.0,26075.0,475751.75,69917.25,14896.833,6539.467,6275.567,589.133,Deltona-Daytona Beach-Ormond Beach,15485.966
127,Florida,21538187.0,5697240.0,15840947.0,15048804.0,792143.0,792143.0,11446733.65,3259181.067,709102.667,258412.417,145883.783,21633.417,15840947.001,730736.084,FL,"Gainesville, FL Metro Area",339247.0,39042.0,284702.0,15503.0,215163.1,58084.883,20080.217,3582.15,3033.367,261.283,Gainesville,20341.5
128,Florida,21538187.0,5697240.0,15840947.0,15048804.0,792143.0,792143.0,11446733.65,3259181.067,709102.667,258412.417,145883.783,21633.417,15840947.001,730736.084,FL,"Homosassa Springs, FL Metro Area",153843.0,9241.0,138806.0,5796.0,134238.983,4534.233,2747.067,1251.067,1729.083,101.567,Homosassa Springs,2848.634
129,Florida,21538187.0,5697240.0,15840947.0,15048804.0,792143.0,792143.0,11446733.65,3259181.067,709102.667,258412.417,145883.783,21633.417,15840947.001,730736.084,FL,"Jacksonville, FL Metro Area",1605848.0,163852.0,1368096.0,73900.0,986011.75,346490.917,75205.45,16769.15,14807.75,2710.983,Jacksonville,77916.43299999999
130,Florida,21538187.0,5697240.0,15840947.0,15048804.0,792143.0,792143.0,11446733.65,3259181.067,709102.667,258412.417,145883.783,21633.417,15840947.001,730736.084,FL,"Key West, FL Micro Area",82874.0,19432.0,61022.0,2420.0,55863.1,4796.683,1372.683,741.083,565.35,103.1,Key West,1475.783
131,Florida,21538187.0,5697240.0,15840947.0,15048804.0,792143.0,792143.0,11446733.65,3259181.067,709102.667,258412.417,145883.783,21633.417,15840947.001,730736.084,FL,"Lake City, FL Micro Area",69698.0,5063.0,61962.0,2673.0,50342.75,11924.833,976.25,531.217,817.083,42.867,Lake City,1019.117
132,Florida,21538187.0,5697240.0,15840947.0,15048804.0,792143.0,792143.0,11446733.65,3259181.067,709102.667,258412.417,145883.783,21633.417,15840947.001,730736.084,FL,"Lakeland-Winter Haven, FL Metro Area",725046.0,187695.0,512359.0,24992.0,403689.983,105534.65,14918.067,6630.033,5999.567,578.7,Lakeland-Winter Haven,15496.767
133,Florida,21538187.0,5697240.0,15840947.0,15048804.0,792143.0,792143.0,11446733.65,3259181.067,709102.667,258412.417,145883.783,21633.417,15840947.001,730736.084,FL,"Miami-Fort Lauderdale-Pompano Beach, FL Metro Area",6138333.0,2815574.0,3151111.0,171648.0,1855189.9,1185104.067,175502.967,87164.817,16168.167,3629.083,Miami-Fort Lauderdale-Pompano Beach,179132.05000000002
134,Florida,21538187.0,5697240.0,15840947.0,15048804.0,792143.0,792143.0,11446733.65,3259181.067,709102.667,258412.417,145883.783,21633.417,15840947.001,730736.084,FL,"Naples-Marco Island, FL Metro Area",375752.0,102249.0,265542.0,7961.0,239041.383,23562.3,6229.217,2967.633,1532.633,169.833,Naples-Marco Island,6399.049999999999
135,Florida,21538187.0,5697240.0,15840947.0,15048804.0,792143.0,792143.0,11446733.65,3259181.067,709102.667,258412.417,145883.783,21633.417,15840947.001,730736.084,FL,"North Port-Sarasota-Bradenton, FL Metro Area",833716.0,114215.0,692326.0,27175.0,635471.283,51031.95,19140.033,7535.4,5638.783,683.55,North Port-Sarasota-Bradenton,19823.583
136,Florida,21538187.0,5697240.0,15840947.0,15048804.0,792143.0,792143.0,11446733.65,3259181.067,709102.667,258412.417,145883.783,21633.417,15840947.001,730736.084,FL,"Ocala, FL Metro Area",375908.0,55910.0,305486.0,14512.0,260365.967,45115.883,6893.967,3510.15,3788.3,323.733,Ocala,7217.7
137,Florida,21538187.0,5697240.0,15840947.0,15048804.0,792143.0,792143.0,11446733.65,3259181.067,709102.667,258412.417,145883.783,21633.417,15840947.001,730736.084,FL,"Okeechobee, FL Micro Area",39644.0,9857.0,28744.0,1043.0,25151.9,3459.983,368.233,293.4,484.15,29.333,Okeechobee,397.56600000000003
138,Florida,21538187.0,5697240.0,15840947.0,15048804.0,792143.0,792143.0,11446733.65,3259181.067,709102.667,258412.417,145883.783,21633.417,15840947.001,730736.084,FL,"Orlando-Kissimmee-Sanford, FL Metro Area",2673376.0,856028.0,1703292.0,114056.0,1210276.017,405298.4,134523.05,47247.767,16531.733,3471.033,Orlando-Kissimmee-Sanford,137994.08299999998
139,Florida,21538187.0,5697240.0,15840947.0,15048804.0,792143.0,792143.0,11446733.65,3259181.067,709102.667,258412.417,145883.783,21633.417,15840947.001,730736.084,FL,"Palatka, FL Micro Area",73321.0,7816.0,62849.0,2656.0,51768.6,11667.6,576.667,508.767,913.6,69.767,Palatka,646.434
140,Florida,21538187.0,5697240.0,15840947.0,15048804.0,792143.0,792143.0,11446733.65,3259181.067,709102.667,258412.417,145883.783,21633.417,15840947.001,730736.084,FL,"Palm Bay-Melbourne-Titusville, FL Metro Area",606612.0,67907.0,508461.0,30244.0,444663.75,61159.25,18829.917,6861.983,6284.267,905.833,Palm Bay-Melbourne-Titusville,19735.75
141,Florida,21538187.0,5697240.0,15840947.0,15048804.0,792143.0,792143.0,11446733.65,3259181.067,709102.667,258412.417,145883.783,21633.417,15840947.001,730736.084,FL,"Panama City, FL Metro Area",175216.0,13846.0,151674.0,9696.0,132823.817,18879.567,5121.567,1460.417,2722.483,362.15,Panama City,5483.717
142,Florida,21538187.0,5697240.0,15840947.0,15048804.0,792143.0,792143.0,11446733.65,3259181.067,709102.667,258412.417,145883.783,21633.417,15840947.001,730736.084,FL,"Pensacola-Ferry Pass-Brent, FL Metro Area",509905.0,32683.0,447502.0,29720.0,362058.7,82900.367,17233.533,4944.467,8813.45,1271.483,Pensacola-Ferry Pass-Brent,18505.016
143,Florida,21538187.0,5697240.0,15840947.0,15048804.0,792143.0,792143.0,11446733.65,3259181.067,709102.667,258412.417,145883.783,21633.417,15840947.001,730736.084,FL,"Port St. Lucie, FL Metro Area",487657.0,90507.0,379511.0,17639.0,303460.483,75076.9,9303.3,5724.817,3182.733,401.767,Port St. Lucie,9705.067
144,Florida,21538187.0,5697240.0,15840947.0,15048804.0,792143.0,792143.0,11446733.65,3259181.067,709102.667,258412.417,145883.783,21633.417,15840947.001,730736.084,FL,"Punta Gorda, FL Metro Area",186847.0,14079.0,166366.0,6402.0,156652.833,9728.167,3009.083,1712.367,1521.917,143.633,Punta Gorda,3152.716
145,Florida,21538187.0,5697240.0,15840947.0,15048804.0,792143.0,792143.0,11446733.65,3259181.067,709102.667,258412.417,145883.783,21633.417,15840947.001,730736.084,FL,"Sebastian-Vero Beach, FL Metro Area",159788.0,20832.0,133897.0,5059.0,119794.333,13801.167,2695.167,1460.667,1109.333,95.333,Sebastian-Vero Beach,2790.5
146,Florida,21538187.0,5697240.0,15840947.0,15048804.0,792143.0,792143.0,11446733.65,3259181.067,709102.667,258412.417,145883.783,21633.417,15840947.001,730736.084,FL,"Sebring-Avon Park, FL Metro Area",101235.0,20943.0,77244.0,3048.0,66888.0,10014.25,1764.833,706.017,826.0,92.9,Sebring-Avon Park,1857.7330000000002
