,date,manner_of_death,age,gender,race,city,state,signs_of_mental_illness,threat_level,flee,body_camera,is_geocoding_exact,age_binned,armed_3,armed_4,armed_7,count,month,year,quarter,state_name,PopEstimate2015,PopEstimate2016,PopEstimate2017,PopEstimate2018,PopEstimate2019,PopEstimate2020,PopEstimate2021
1236,2020-09-12,shot,88,M,Black,West Sacramento,CA,True,other,Not fleeing,True,True,Over 75,armed,gun,gun,1,9,2020,3,California,38918045,39167117,39358497,39461588,39512223,39499738,39237836
1237,2020-09-18,shot,39,M,Hispanic,Redlands,CA,False,attack,Not fleeing,False,True,30-44,armed,other weapon,other weapon,1,9,2020,3,California,38918045,39167117,39358497,39461588,39512223,39499738,39237836
1238,2020-09-18,shot,26,M,Asian,Stanton,CA,False,other,Car,False,True,18-29,armed,other weapon,other weapon,1,9,2020,3,California,38918045,39167117,39358497,39461588,39512223,39499738,39237836
1239,2020-09-23,shot,42,M,Black,San Clemente,CA,True,attack,Not fleeing,False,True,30-44,unarmed,unarmed,unarmed,1,9,2020,3,California,38918045,39167117,39358497,39461588,39512223,39499738,39237836
1240,2020-09-24,shot,38,M,White,Templeton,CA,False,attack,Foot,False,True,30-44,armed,gun,gun,1,9,2020,3,California,38918045,39167117,39358497,39461588,39512223,39499738,39237836
1241,2020-09-24,shot,66,M,White,La Quinta,CA,True,attack,Not fleeing,True,True,60-75,armed,gun,gun,1,9,2020,3,California,38918045,39167117,39358497,39461588,39512223,39499738,39237836
1242,2020-10-02,shot,39,M,Black,Mojave,CA,False,other,Foot,False,True,30-44,unarmed,unarmed,unarmed,1,10,2020,4,California,38918045,39167117,39358497,39461588,39512223,39499738,39237836
1243,2020-10-02,tasered and shot,46,M,Hispanic,Fresno,CA,False,other,Foot,True,True,45-59,armed,other weapon,knife/cutting instrument,1,10,2020,4,California,38918045,39167117,39358497,39461588,39512223,39499738,39237836
1246,2020-10-05,shot,47,M,Hispanic,Napa,CA,False,other,Not fleeing,True,True,45-59,unarmed,unarmed,unarmed,1,10,2020,4,California,38918045,39167117,39358497,39461588,39512223,39499738,39237836
1247,2020-10-10,shot,21,M,Hispanic,San Francisco,CA,False,other,Car,True,True,18-29,armed,other weapon,knife/cutting instrument,1,10,2020,4,California,38918045,39167117,39358497,39461588,39512223,39499738,39237836
1248,2020-10-13,shot,27,M,Hispanic,Bakersfield,CA,False,attack,Foot,True,True,18-29,armed,other weapon,knife/cutting instrument,1,10,2020,4,California,38918045,39167117,39358497,39461588,39512223,39499738,39237836
1249,2020-10-14,shot,23,M,Black,Los Angeles,CA,False,attack,Not fleeing,False,True,18-29,armed,gun,gun,1,10,2020,4,California,38918045,39167117,39358497,39461588,39512223,39499738,39237836
1250,2020-10-14,tasered and shot,30,M,White,Chico,CA,False,attack,Foot,False,True,18-29,armed,other weapon,knife/cutting instrument,1,10,2020,4,California,38918045,39167117,39358497,39461588,39512223,39499738,39237836
1251,2020-10-15,shot,47,M,Black,Los Angeles,CA,False,other,Foot,False,True,45-59,armed,gun,gun,1,10,2020,4,California,38918045,39167117,39358497,39461588,39512223,39499738,39237836
1252,2020-10-16,shot,25,M,Black,Los Angeles,CA,False,attack,Foot,True,True,18-29,armed,gun,gun,1,10,2020,4,California,38918045,39167117,39358497,39461588,39512223,39499738,39237836
1253,2020-10-18,shot,32,M,White,Fresno,CA,False,attack,Foot,False,True,30-44,armed,gun,gun,1,10,2020,4,California,38918045,39167117,39358497,39461588,39512223,39499738,39237836
1254,2020-10-19,tasered and shot,39,M,Hispanic,San Diego,CA,True,attack,Not fleeing,True,True,30-44,armed,other weapon,other weapon,1,10,2020,4,California,38918045,39167117,39358497,39461588,39512223,39499738,39237836
1255,2020-10-22,shot,35,M,Black,San Bernardino,CA,False,attack,Not fleeing,False,True,30-44,armed,gun,gun,1,10,2020,4,California,38918045,39167117,39358497,39461588,39512223,39499738,39237836
1256,2020-10-22,shot,35,M,White,Barstow,CA,False,attack,Car,False,True,30-44,armed,gun,gun,1,10,2020,4,California,38918045,39167117,39358497,39461588,39512223,39499738,39237836
1258,2020-10-23,shot,30,M,Hispanic,San Ysidro,CA,False,attack,Not fleeing,False,True,18-29,unarmed,unarmed,unarmed,1,10,2020,4,California,38918045,39167117,39358497,39461588,39512223,39499738,39237836
1260,2020-10-28,shot,30,M,Hispanic,Bakersfield,CA,False,attack,Foot,False,True,18-29,armed,gun,gun,1,10,2020,4,California,38918045,39167117,39358497,39461588,39512223,39499738,39237836
1261,2020-11-01,shot,38,M,Hispanic,West Carson,CA,True,attack,Not fleeing,False,True,30-44,armed,other weapon,other weapon,1,11,2020,4,California,38918045,39167117,39358497,39461588,39512223,39499738,39237836
1262,2020-11-03,shot,20,M,Hispanic,Oakland,CA,False,other,Other,False,True,18-29,armed,other weapon,other weapon,1,11,2020,4,California,38918045,39167117,39358497,39461588,39512223,39499738,39237836
1263,2020-11-04,shot,52,M,Black,Sacramento,CA,False,attack,Not fleeing,False,True,45-59,armed,other weapon,knife/cutting instrument,1,11,2020,4,California,38918045,39167117,39358497,39461588,39512223,39499738,39237836
1264,2020-11-05,shot,32,M,Hispanic,Ventura,CA,False,other,Car,False,True,30-44,armed,gun,gun,1,11,2020,4,California,38918045,39167117,39358497,39461588,39512223,39499738,39237836
1265,2020-11-06,tasered and shot,26,M,Hispanic,Rialto,CA,False,attack,Not fleeing,False,True,18-29,armed,other weapon,knife/cutting instrument,1,11,2020,4,California,38918045,39167117,39358497,39461588,39512223,39499738,39237836
1266,2020-11-09,shot,18,M,Hispanic,Santa Fe Springs,CA,False,attack,Not fleeing,False,True,Under 18,armed,other weapon,knife/cutting instrument,1,11,2020,4,California,38918045,39167117,39358497,39461588,39512223,39499738,39237836
1268,2020-11-14,shot,38,M,Hispanic,Sacramento,CA,False,attack,Not fleeing,True,True,30-44,armed,gun,gun,1,11,2020,4,California,38918045,39167117,39358497,39461588,39512223,39499738,39237836
1269,2020-11-15,shot,33,M,Black,Los Angeles,CA,False,attack,Other,False,True,30-44,armed,gun,gun,1,11,2020,4,California,38918045,39167117,39358497,39461588,39512223,39499738,39237836
1271,2020-11-27,shot,27,M,Hispanic,San Bernardino,CA,False,attack,Not fleeing,False,True,18-29,armed,other weapon,knife/cutting instrument,1,11,2020,4,California,38918045,39167117,39358497,39461588,39512223,39499738,39237836
1272,2020-12-02,shot,62,F,Hispanic,Redding,CA,True,attack,Not fleeing,False,True,60-75,armed,other weapon,other weapon,1,12,2020,4,California,38918045,39167117,39358497,39461588,39512223,39499738,39237836
1273,2020-12-06,shot,28,M,Hispanic,Rowland Heights,CA,False,attack,Car,False,True,18-29,armed,other weapon,other weapon,1,12,2020,4,California,38918045,39167117,39358497,39461588,39512223,39499738,39237836
1274,2020-12-13,shot,26,M,White,Sacramento,CA,True,other,Not fleeing,False,True,18-29,armed,other weapon,knife/cutting instrument,1,12,2020,4,California,38918045,39167117,39358497,39461588,39512223,39499738,39237836
1276,2020-12-19,shot,32,M,Hispanic,Los Angeles,CA,False,attack,Not fleeing,False,True,30-44,armed,gun,gun,1,12,2020,4,California,38918045,39167117,39358497,39461588,39512223,39499738,39237836
1278,2020-12-24,shot,39,F,White,Redding,CA,True,other,Foot,False,True,30-44,armed,other weapon,knife/cutting instrument,1,12,2020,4,California,38918045,39167117,39358497,39461588,39512223,39499738,39237836
1280,2020-12-29,shot,29,M,White,Modesto,CA,False,undetermined,Not fleeing,True,True,18-29,unarmed,unarmed,unarmed,1,12,2020,4,California,38918045,39167117,39358497,39461588,39512223,39499738,39237836
1281,2020-12-29,shot,21,M,Black,Highland,CA,False,attack,Foot,False,True,18-29,armed,gun,gun,1,12,2020,4,California,38918045,39167117,39358497,39461588,39512223,39499738,39237836
1282,2021-01-02,shot,38,M,Hispanic,San Gabriel,CA,False,attack,Not fleeing,False,True,30-44,armed,gun,gun,1,1,2021,1,California,38918045,39167117,39358497,39461588,39512223,39499738,39237836
1283,2021-01-09,shot,91,F,White,Victorville,CA,False,attack,Not fleeing,False,True,Over 75,armed,gun,gun,1,1,2021,1,California,38918045,39167117,39358497,39461588,39512223,39499738,39237836
1284,2021-01-10,shot,48,M,White,Altadena,CA,False,attack,Not fleeing,False,True,45-59,armed,other weapon,knife/cutting instrument,1,1,2021,1,California,38918045,39167117,39358497,39461588,39512223,39499738,39237836
1285,2021-01-13,shot,43,M,White,Visalia,CA,False,attack,Not fleeing,False,True,30-44,armed,gun,gun,1,1,2021,1,California,38918045,39167117,39358497,39461588,39512223,39499738,39237836
1286,2021-01-15,shot,24,M,Black,Carmichael,CA,False,attack,Not fleeing,False,True,18-29,armed,gun,gun,1,1,2021,1,California,38918045,39167117,39358497,39461588,39512223,39499738,39237836
1288,2021-01-20,shot,38,M,Hispanic,Fresno,CA,False,attack,Not fleeing,True,True,30-44,armed,other weapon,other weapon,1,1,2021,1,California,38918045,39167117,39358497,39461588,39512223,39499738,39237836
1289,2021-01-21,shot,27,M,Hispanic,San Jose,CA,False,other,Foot,True,True,18-29,unarmed,unarmed,unarmed,1,1,2021,1,California,38918045,39167117,39358497,39461588,39512223,39499738,39237836
1290,2021-01-26,shot,61,M,White,Vacaville,CA,False,attack,Car,False,True,60-75,armed,other weapon,other weapon,1,1,2021,1,California,38918045,39167117,39358497,39461588,39512223,39499738,39237836
1292,2021-01-27,shot,55,M,Black,Los Angeles,CA,False,attack,Not fleeing,False,True,45-59,armed,other weapon,knife/cutting instrument,1,1,2021,1,California,38918045,39167117,39358497,39461588,39512223,39499738,39237836
1293,2021-01-29,shot,60,M,Hispanic,La Quinta,CA,False,attack,Not fleeing,False,True,45-59,armed,gun,gun,1,1,2021,1,California,38918045,39167117,39358497,39461588,39512223,39499738,39237836
1294,2021-01-31,shot,29,M,Black,Dixon,CA,False,attack,Not fleeing,False,True,18-29,armed,gun,gun,1,1,2021,1,California,38918045,39167117,39358497,39461588,39512223,39499738,39237836
1295,2021-02-04,tasered and shot,33,F,White,Alta Sierra,CA,True,attack,Not fleeing,False,True,30-44,armed,other weapon,knife/cutting instrument,1,2,2021,1,California,38918045,39167117,39358497,39461588,39512223,39499738,39237836
1296,2021-02-06,shot,26,M,Hispanic,Long Beach,CA,False,attack,Not fleeing,True,True,18-29,armed,gun,gun,1,2,2021,1,California,38918045,39167117,39358497,39461588,39512223,39499738,39237836
1297,2021-02-07,shot,27,F,White,Redding,CA,False,other,Not fleeing,False,True,18-29,unarmed,unarmed,toy weapon,1,2,2021,1,California,38918045,39167117,39358497,39461588,39512223,39499738,39237836
1298,2021-02-13,shot,28,M,Black,Fontana,CA,False,other,Foot,True,True,18-29,unarmed,unarmed,unarmed,1,2,2021,1,California,38918045,39167117,39358497,39461588,39512223,39499738,39237836
1299,2021-02-15,shot,30,M,Hispanic,El Monte,CA,False,attack,Foot,False,True,18-29,undetermined,undetermined,undetermined,1,2,2021,1,California,38918045,39167117,39358497,39461588,39512223,39499738,39237836
1300,2021-02-15,shot,33,M,White,Indian Wells,CA,False,other,Car,True,True,30-44,armed,gun,gun,1,2,2021,1,California,38918045,39167117,39358497,39461588,39512223,39499738,39237836
1301,2021-02-19,shot,29,M,White,Yreka,CA,False,attack,Not fleeing,False,True,18-29,unarmed,unarmed,unarmed,1,2,2021,1,California,38918045,39167117,39358497,39461588,39512223,39499738,39237836
1305,2021-03-08,shot,30,M,White,Burbank,CA,False,attack,Not fleeing,False,True,18-29,armed,gun,gun,1,3,2021,1,California,38918045,39167117,39358497,39461588,39512223,39499738,39237836
1307,2021-03-11,shot,32,M,Black,Danville,CA,False,other,Not fleeing,True,True,30-44,armed,other weapon,knife/cutting instrument,1,3,2021,1,California,38918045,39167117,39358497,39461588,39512223,39499738,39237836
1308,2021-03-14,shot,34,M,Hispanic,Los Angeles,CA,True,other,Not fleeing,False,True,30-44,armed,other weapon,knife/cutting instrument,1,3,2021,1,California,38918045,39167117,39358497,39461588,39512223,39499738,39237836
1309,2021-03-16,shot,37,M,Hispanic,Los Angeles,CA,True,attack,Not fleeing,False,True,30-44,armed,gun,gun,1,3,2021,1,California,38918045,39167117,39358497,39461588,39512223,39499738,39237836
1313,2021-03-28,shot,26,M,Hispanic,Lompoc,CA,False,other,Not fleeing,True,True,18-29,armed,other weapon,knife/cutting instrument,1,3,2021,1,California,38918045,39167117,39358497,39461588,39512223,39499738,39237836
1314,2021-03-29,shot,38,M,Black,Los Angeles,CA,False,other,Foot,False,True,30-44,armed,gun,gun,1,3,2021,1,California,38918045,39167117,39358497,39461588,39512223,39499738,39237836
1315,2021-03-31,shot,27,M,Hispanic,Visalia,CA,False,attack,Not fleeing,False,True,18-29,armed,other weapon,knife/cutting instrument,1,3,2021,1,California,38918045,39167117,39358497,39461588,39512223,39499738,39237836
1316,2021-03-31,shot,60,M,White,Barstow,CA,False,attack,Not fleeing,False,True,45-59,armed,gun,gun,1,3,2021,1,California,38918045,39167117,39358497,39461588,39512223,39499738,39237836
1317,2021-04-01,shot,36,M,Black,Fremont,CA,False,attack,Foot,True,True,30-44,armed,gun,gun,1,4,2021,2,California,38918045,39167117,39358497,39461588,39512223,39499738,39237836
1320,2021-04-03,shot,40,M,Hispanic,Moreno Valley,CA,False,other,Not fleeing,False,True,30-44,undetermined,undetermined,undetermined,1,4,2021,2,California,38918045,39167117,39358497,39461588,39512223,39499738,39237836
1321,2021-04-06,shot,26,M,White,Redding,CA,False,attack,Other,False,True,18-29,armed,gun,gun,1,4,2021,2,California,38918045,39167117,39358497,39461588,39512223,39499738,39237836
1322,2021-04-07,shot,44,M,Black,Daly City,CA,False,other,Not fleeing,False,True,30-44,unarmed,unarmed,toy weapon,1,4,2021,2,California,38918045,39167117,39358497,39461588,39512223,39499738,39237836
1328,2021-04-24,shot,34,M,White,Los Angeles,CA,True,other,Not fleeing,True,True,30-44,unarmed,unarmed,unarmed,1,4,2021,2,California,38918045,39167117,39358497,39461588,39512223,39499738,39237836
1333,2021-05-08,shot,34,M,Hispanic,Riverside,CA,False,attack,Not fleeing,False,True,30-44,armed,gun,gun,1,5,2021,2,California,38918045,39167117,39358497,39461588,39512223,39499738,39237836
1334,2021-05-11,shot,30,M,Black,Stockton,CA,False,attack,Not fleeing,False,True,18-29,armed,gun,gun,1,5,2021,2,California,38918045,39167117,39358497,39461588,39512223,39499738,39237836
1340,2021-05-23,shot,30,M,Hispanic,Kings County,CA,False,attack,Car,False,True,18-29,armed,gun,gun,1,5,2021,2,California,38918045,39167117,39358497,39461588,39512223,39499738,39237836
1342,2021-05-31,shot,31,M,Black,San Jose,CA,False,attack,Not fleeing,False,True,30-44,armed,gun,gun,1,5,2021,2,California,38918045,39167117,39358497,39461588,39512223,39499738,39237836
1343,2021-05-31,shot,29,M,Black,Yucca Valley,CA,False,attack,Foot,False,True,18-29,armed,gun,gun,1,5,2021,2,California,38918045,39167117,39358497,39461588,39512223,39499738,39237836
1346,2021-06-14,shot,65,M,Hispanic,Calexico,CA,False,attack,Not fleeing,True,True,60-75,armed,other weapon,knife/cutting instrument,1,6,2021,2,California,38918045,39167117,39358497,39461588,39512223,39499738,39237836
1347,2021-06-14,shot,25,M,Hispanic,Bakersfield,CA,False,attack,Other,True,True,18-29,armed,gun,gun,1,6,2021,2,California,38918045,39167117,39358497,39461588,39512223,39499738,39237836
1351,2021-06-23,shot,33,M,Black,Norwalk,CA,False,other,Car,False,True,30-44,undetermined,undetermined,undetermined,1,6,2021,2,California,38918045,39167117,39358497,39461588,39512223,39499738,39237836
1352,2021-06-24,shot,30,M,Hispanic,Bakersfield,CA,False,other,Other,True,True,18-29,armed,gun,gun,1,6,2021,2,California,38918045,39167117,39358497,39461588,39512223,39499738,39237836
1354,2021-06-28,shot,35,M,Asian,Siskiyou County,CA,False,attack,Car,True,True,30-44,armed,gun,gun,1,6,2021,2,California,38918045,39167117,39358497,39461588,39512223,39499738,39237836
1359,2021-07-20,shot,19,M,Hispanic,Salinas,CA,False,other,Not fleeing,True,True,18-29,armed,other weapon,air/bb/pellet guns,1,7,2021,3,California,38918045,39167117,39358497,39461588,39512223,39499738,39237836
1360,2021-07-23,shot,22,M,Hispanic,San Diego,CA,False,other,Other,False,True,18-29,armed,gun,gun,1,7,2021,3,California,38918045,39167117,39358497,39461588,39512223,39499738,39237836
1363,2021-07-31,shot,31,M,Hispanic,Woodville,CA,False,attack,Other,False,True,30-44,armed,gun,gun,1,7,2021,3,California,38918045,39167117,39358497,39461588,39512223,39499738,39237836
1368,2021-08-11,shot,34,M,Hispanic,Castaic,CA,False,attack,Other,False,True,30-44,armed,other weapon,other weapon,1,8,2021,3,California,38918045,39167117,39358497,39461588,39512223,39499738,39237836
1374,2021-08-25,shot,36,M,Black,Redondo Beach,CA,False,attack,Foot,False,True,30-44,armed,gun,gun,1,8,2021,3,California,38918045,39167117,39358497,39461588,39512223,39499738,39237836
1376,2021-08-25,shot,38,M,Black,Crescent City,CA,False,other,Not fleeing,True,True,30-44,armed,other weapon,knife/cutting instrument,1,8,2021,3,California,38918045,39167117,39358497,39461588,39512223,39499738,39237836
1381,2021-09-08,shot,40,M,Hispanic,Gilroy,CA,False,attack,Not fleeing,True,True,30-44,armed,gun,gun,1,9,2021,3,California,38918045,39167117,39358497,39461588,39512223,39499738,39237836
1382,2021-09-09,shot,35,M,White,Humboldt County,CA,False,other,Foot,True,True,30-44,armed,gun,gun,1,9,2021,3,California,38918045,39167117,39358497,39461588,39512223,39499738,39237836
1387,2021-09-25,shot,43,M,Hispanic,Huntington Beach,CA,False,other,Not fleeing,False,True,30-44,armed,gun,gun,1,9,2021,3,California,38918045,39167117,39358497,39461588,39512223,39499738,39237836
1388,2021-09-25,shot,30,F,Hispanic,Delano,CA,False,attack,Not fleeing,False,True,18-29,armed,other weapon,knife/cutting instrument,1,9,2021,3,California,38918045,39167117,39358497,39461588,39512223,39499738,39237836
1410,2021-11-23,shot,24,M,Black,Pasadena,CA,False,attack,Foot,False,True,18-29,armed,gun,gun,1,11,2021,4,California,38918045,39167117,39358497,39461588,39512223,39499738,39237836
1419,2021-12-26,shot,33,M,Hispanic,Los Angeles,CA,False,other,Not fleeing,False,True,30-44,armed,other weapon,knife/cutting instrument,1,12,2021,4,California,38918045,39167117,39358497,39461588,39512223,39499738,39237836
1428,2022-01-13,shot,34,M,Hispanic,Fresno,CA,False,other,Not fleeing,False,True,30-44,armed,other weapon,other weapon,1,1,2022,1,California,38918045,39167117,39358497,39461588,39512223,39499738,39237836
1431,2022-01-18,shot,33,M,Hispanic,Huntington Park,CA,False,other,Foot,False,True,30-44,armed,other weapon,knife/cutting instrument,1,1,2022,1,California,38918045,39167117,39358497,39461588,39512223,39499738,39237836
